subscription_id,user_id,plan,monthly_price,start_date,end_date,status
2296,919,Standard,14.99,2023-09-20,2024-03-20,Canceled
2297,920,Premium,19.99,2023-08-31,2024-02-04,Canceled
2298,921,Standard,14.99,2023-01-05,2023-08-09,Canceled
2299,922,Basic,9.99,2023-12-31,2024-08-18,Canceled
2300,923,Premium,19.99,2023-06-28,,Active
2301,923,Premium,19.99,2023-12-25,,Active
2302,923,Premium,19.99,2024-06-22,,Active
2303,923,Premium,19.99,2024-12-19,,Active
2304,924,Basic,9.99,2023-06-04,,Active
2305,924,Basic,9.99,2023-12-01,,Active
2306,924,Basic,9.99,2024-05-29,,Active
2307,924,Premium,19.99,2024-11-25,2025-06-24,Canceled
2308,925,Basic,9.99,2023-10-27,,Active
2309,925,Basic,9.99,2024-04-24,2024-12-25,Canceled
2310,926,Premium,19.99,2023-10-15,,Active
2311,926,Premium,19.99,2024-04-12,,Active
2312,926,Premium,19.99,2024-10-09,,Active
2313,927,Premium,19.99,2023-06-02,,Active
2314,927,Premium,19.99,2023-11-29,,Active
2315,927,Premium,19.99,2024-05-27,,Active
2316,927,Premium,19.99,2024-11-23,2025-05-28,Canceled
2317,928,Basic,9.99,2023-05-22,,Active
2318,928,Basic,9.99,2023-11-18,,Active
2319,928,Basic,9.99,2024-05-16,,Active
2320,928,Basic,9.99,2024-11-12,,Active
2321,929,Standard,14.99,2023-12-02,,Active
2322,929,Standard,14.99,2024-05-30,,Active
2323,929,Standard,14.99,2024-11-26,,Active
2324,930,Premium,19.99,2023-09-22,,Active
2325,930,Premium,19.99,2024-03-20,,Active
2326,930,Premium,19.99,2024-09-16,,Active
2327,931,Basic,9.99,2023-12-05,,Active
2328,931,Basic,9.99,2024-06-02,2025-02-09,Canceled
2329,932,Premium,19.99,2023-12-02,,Active
2330,932,Premium,19.99,2024-05-30,2024-07-30,Canceled
2331,933,Basic,9.99,2023-07-27,,Active
2332,933,Standard,14.99,2024-01-23,2024-12-01,Canceled
2333,934,Standard,14.99,2023-12-29,,Active
2334,934,Standard,14.99,2024-06-26,,Active
2335,934,Standard,14.99,2024-12-23,2025-07-12,Canceled
2336,935,Premium,19.99,2024-01-01,,Active
2337,935,Premium,19.99,2024-06-29,,Active
2338,935,Basic,9.99,2024-12-26,,Active
2339,936,Premium,19.99,2023-12-10,2024-10-15,Canceled
2340,937,Premium,19.99,2023-12-03,,Active
2341,937,Standard,14.99,2024-05-31,,Active
2342,937,Standard,14.99,2024-11-27,2025-03-28,Canceled
2343,938,Basic,9.99,2023-08-30,2024-01-29,Canceled
2344,939,Basic,9.99,2023-04-04,,Active
2345,939,Basic,9.99,2023-10-01,,Active
2346,939,Basic,9.99,2024-03-29,,Active
2347,939,Basic,9.99,2024-09-25,,Active
2348,940,Premium,19.99,2023-07-01,,Active
2349,940,Premium,19.99,2023-12-28,,Active
2350,940,Basic,9.99,2024-06-25,2025-03-28,Canceled
2351,941,Basic,9.99,2023-06-19,,Active
2352,941,Premium,19.99,2023-12-16,,Active
2353,941,Premium,19.99,2024-06-13,,Active
2354,941,Standard,14.99,2024-12-10,,Active
2355,942,Premium,19.99,2023-08-26,,Active
2356,942,Premium,19.99,2024-02-22,2024-11-28,Canceled
2357,943,Basic,9.99,2023-10-25,,Active
2358,943,Basic,9.99,2024-04-22,2025-04-09,Canceled
2359,944,Standard,14.99,2023-09-14,,Active
2360,944,Standard,14.99,2024-03-12,2024-11-08,Canceled
2361,945,Basic,9.99,2023-09-29,2024-02-13,Canceled
2362,946,Basic,9.99,2023-03-12,,Active
2363,946,Basic,9.99,2023-09-08,,Active
2364,946,Basic,9.99,2024-03-06,,Active
2365,946,Basic,9.99,2024-09-02,,Active
2366,947,Standard,14.99,2023-08-23,2024-02-03,Canceled
2367,948,Premium,19.99,2023-02-11,2023-04-20,Canceled
2368,949,Basic,9.99,2023-06-10,,Active
2369,949,Premium,19.99,2023-12-07,,Active
2370,949,Premium,19.99,2024-06-04,,Active
2371,949,Premium,19.99,2024-12-01,,Active
2372,950,Basic,9.99,2023-05-21,,Active
2373,950,Standard,14.99,2023-11-17,,Active
2374,950,Standard,14.99,2024-05-15,,Active
2375,950,Standard,14.99,2024-11-11,,Active
2376,951,Basic,9.99,2023-03-23,,Active
2377,951,Basic,9.99,2023-09-19,,Active
2378,951,Premium,19.99,2024-03-17,,Active
2379,951,Premium,19.99,2024-09-13,,Active
2380,952,Premium,19.99,2023-11-11,,Active
2381,952,Premium,19.99,2024-05-09,,Active
2382,952,Premium,19.99,2024-11-05,,Active
2383,953,Basic,9.99,2023-08-08,,Active
2384,953,Basic,9.99,2024-02-04,,Active
2385,953,Basic,9.99,2024-08-02,,Active
2386,954,Premium,19.99,2023-10-01,,Active
2387,954,Premium,19.99,2024-03-29,,Active
2388,954,Standard,14.99,2024-09-25,,Active
2389,955,Premium,19.99,2023-06-14,,Active
2390,955,Premium,19.99,2023-12-11,,Active
2391,955,Premium,19.99,2024-06-08,,Active
2392,955,Premium,19.99,2024-12-05,2025-07-17,Canceled
2393,956,Basic,9.99,2023-11-17,,Active
2394,956,Basic,9.99,2024-05-15,2025-01-28,Canceled
2395,957,Standard,14.99,2023-06-09,,Active
2396,957,Standard,14.99,2023-12-06,,Active
2397,957,Standard,14.99,2024-06-03,2024-09-10,Canceled
2398,958,Premium,19.99,2023-10-29,2024-07-08,Canceled
2399,959,Basic,9.99,2023-06-02,,Active
2400,959,Basic,9.99,2023-11-29,,Active
2401,959,Basic,9.99,2024-05-27,,Active
2402,959,Basic,9.99,2024-11-23,2025-08-17,Canceled
2403,960,Standard,14.99,2023-11-02,,Active
2404,960,Standard,14.99,2024-04-30,,Active
2405,960,Standard,14.99,2024-10-27,,Active
2406,961,Premium,19.99,2023-06-25,,Active
2407,961,Premium,19.99,2023-12-22,,Active
2408,961,Premium,19.99,2024-06-19,2025-06-02,Canceled
2409,962,Basic,9.99,2023-07-26,,Active
2410,962,Basic,9.99,2024-01-22,,Active
2411,962,Premium,19.99,2024-07-20,,Active
2412,963,Standard,14.99,2023-04-19,2024-04-05,Canceled
2413,964,Standard,14.99,2023-03-05,,Active
2414,964,Standard,14.99,2023-09-01,2023-11-10,Canceled
2415,965,Standard,14.99,2023-07-12,,Active
2416,965,Standard,14.99,2024-01-08,,Active
2417,965,Standard,14.99,2024-07-06,,Active
2418,966,Standard,14.99,2023-01-25,2023-08-03,Canceled
2419,967,Standard,14.99,2023-12-01,2024-05-26,Canceled
2420,968,Standard,14.99,2023-08-02,,Active
2421,968,Standard,14.99,2024-01-29,2024-08-09,Canceled
2422,969,Standard,14.99,2023-05-10,2023-09-27,Canceled
2423,970,Basic,9.99,2023-12-22,,Active
2424,970,Basic,9.99,2024-06-19,,Active
2425,970,Basic,9.99,2024-12-16,,Active
2426,971,Premium,19.99,2023-12-05,,Active
2427,971,Premium,19.99,2024-06-02,2024-08-19,Canceled
2428,972,Standard,14.99,2023-11-15,,Active
2429,972,Standard,14.99,2024-05-13,,Active
2430,972,Standard,14.99,2024-11-09,,Active
2431,973,Basic,9.99,2023-02-23,,Active
2432,973,Basic,9.99,2023-08-22,,Active
2433,973,Basic,9.99,2024-02-18,,Active
2434,973,Basic,9.99,2024-08-16,,Active
2435,974,Standard,14.99,2023-05-25,,Active
2436,974,Standard,14.99,2023-11-21,,Active
2437,974,Standard,14.99,2024-05-19,,Active
2438,974,Standard,14.99,2024-11-15,,Active
2439,975,Basic,9.99,2023-04-12,,Active
2440,975,Basic,9.99,2023-10-09,2024-05-15,Canceled
2441,976,Basic,9.99,2023-04-14,,Active
2442,976,Basic,9.99,2023-10-11,,Active
2443,976,Basic,9.99,2024-04-08,,Active
2444,976,Basic,9.99,2024-10-05,,Active
2445,977,Premium,19.99,2023-03-24,,Active
2446,977,Premium,19.99,2023-09-20,,Active
2447,977,Premium,19.99,2024-03-18,,Active
2448,977,Premium,19.99,2024-09-14,2025-02-06,Canceled
2449,978,Basic,9.99,2023-12-19,2024-02-25,Canceled
2450,979,Basic,9.99,2023-01-07,,Active
2451,979,Basic,9.99,2023-07-06,,Active
2452,979,Basic,9.99,2024-01-02,,Active
2453,979,Basic,9.99,2024-06-30,,Active
2454,979,Basic,9.99,2024-12-27,,Active
2455,980,Standard,14.99,2023-12-09,,Active
2456,980,Standard,14.99,2024-06-06,2025-02-09,Canceled
2457,981,Premium,19.99,2023-02-08,,Active
2458,981,Premium,19.99,2023-08-07,,Active
2459,981,Premium,19.99,2024-02-03,,Active
2460,981,Premium,19.99,2024-08-01,,Active
2461,982,Standard,14.99,2023-08-22,,Active
2462,982,Standard,14.99,2024-02-18,,Active
2463,982,Premium,19.99,2024-08-16,,Active
2464,983,Standard,14.99,2023-02-21,,Active
2465,983,Basic,9.99,2023-08-20,,Active
2466,983,Basic,9.99,2024-02-16,2024-06-22,Canceled
2467,984,Basic,9.99,2023-07-04,,Active
2468,984,Basic,9.99,2023-12-31,2024-09-04,Canceled
2469,985,Premium,19.99,2023-02-18,,Active
2470,985,Premium,19.99,2023-08-17,,Active
2471,985,Premium,19.99,2024-02-13,2024-12-01,Canceled
2472,986,Basic,9.99,2023-06-18,,Active
2473,986,Basic,9.99,2023-12-15,,Active
2474,986,Basic,9.99,2024-06-12,,Active
2475,986,Premium,19.99,2024-12-09,,Active
2476,987,Basic,9.99,2023-02-17,,Active
2477,987,Basic,9.99,2023-08-16,2023-12-23,Canceled
2478,988,Basic,9.99,2023-02-28,,Active
2479,988,Basic,9.99,2023-08-27,2024-07-22,Canceled
2480,989,Standard,14.99,2023-07-17,,Active
2481,989,Standard,14.99,2024-01-13,,Active
2482,989,Standard,14.99,2024-07-11,,Active
2483,990,Standard,14.99,2023-02-27,,Active
2484,990,Standard,14.99,2023-08-26,2024-06-19,Canceled
2485,991,Premium,19.99,2023-03-23,,Active
2486,991,Premium,19.99,2023-09-19,,Active
2487,991,Premium,19.99,2024-03-17,,Active
2488,991,Premium,19.99,2024-09-13,,Active
2489,992,Premium,19.99,2023-10-19,,Active
2490,992,Premium,19.99,2024-04-16,,Active
2491,992,Premium,19.99,2024-10-13,,Active
2492,993,Basic,9.99,2023-07-03,2024-05-15,Canceled
2493,994,Standard,14.99,2023-09-05,,Active
2494,994,Basic,9.99,2024-03-03,,Active
2495,994,Basic,9.99,2024-08-30,,Active
2496,995,Standard,14.99,2023-01-24,,Active
2497,995,Standard,14.99,2023-07-23,,Active
2498,995,Standard,14.99,2024-01-19,,Active
2499,995,Standard,14.99,2024-07-17,,Active
2500,996,Basic,9.99,2023-01-07,,Active
2501,996,Basic,9.99,2023-07-06,,Active
2502,996,Basic,9.99,2024-01-02,,Active
2503,996,Basic,9.99,2024-06-30,,Active
2504,996,Basic,9.99,2024-12-27,,Active
2505,997,Standard,14.99,2023-10-17,2024-10-13,Canceled
2506,998,Premium,19.99,2023-09-25,2024-02-03,Canceled
2507,999,Premium,19.99,2023-09-04,,Active
2508,999,Premium,19.99,2024-03-02,,Active
2509,999,Premium,19.99,2024-08-29,,Active
2510,1000,Standard,14.99,2023-03-18,,Active
2511,1000,Standard,14.99,2023-09-14,2024-06-04,Canceled
2512,1001,Standard,14.99,2023-11-26,,Active
2513,1001,Standard,14.99,2024-05-24,,Active
2514,1001,Standard,14.99,2024-11-20,,Active
2515,1002,Basic,9.99,2023-03-26,,Active
2516,1002,Basic,9.99,2023-09-22,,Active
2517,1002,Basic,9.99,2024-03-20,2024-07-09,Canceled
2518,1003,Standard,14.99,2023-05-04,,Active
2519,1003,Standard,14.99,2023-10-31,,Active
2520,1003,Standard,14.99,2024-04-28,,Active
2521,1003,Standard,14.99,2024-10-25,,Active
2522,1004,Standard,14.99,2023-04-25,2023-08-02,Canceled
2523,1005,Premium,19.99,2023-05-01,,Active
2524,1005,Premium,19.99,2023-10-28,,Active
2525,1005,Premium,19.99,2024-04-25,,Active
2526,1005,Premium,19.99,2024-10-22,,Active
2527,1006,Basic,9.99,2023-08-18,2024-04-14,Canceled
2528,1007,Standard,14.99,2023-06-11,,Active
2529,1007,Premium,19.99,2023-12-08,2024-04-30,Canceled
2530,1008,Basic,9.99,2023-02-22,,Active
2531,1008,Basic,9.99,2023-08-21,,Active
2532,1008,Premium,19.99,2024-02-17,,Active
2533,1008,Premium,19.99,2024-08-15,,Active
2534,1009,Basic,9.99,2023-10-09,2024-08-30,Canceled
2535,1010,Standard,14.99,2023-11-13,,Active
2536,1010,Standard,14.99,2024-05-11,,Active
2537,1010,Standard,14.99,2024-11-07,,Active
2538,1011,Standard,14.99,2023-04-16,2023-11-29,Canceled
2539,1012,Standard,14.99,2023-07-06,,Active
2540,1012,Standard,14.99,2024-01-02,,Active
2541,1012,Standard,14.99,2024-06-30,,Active
2542,1012,Standard,14.99,2024-12-27,,Active
2543,1013,Standard,14.99,2023-06-19,,Active
2544,1013,Standard,14.99,2023-12-16,,Active
2545,1013,Standard,14.99,2024-06-13,2025-05-19,Canceled
2546,1014,Premium,19.99,2023-08-31,,Active
2547,1014,Premium,19.99,2024-02-27,2025-01-11,Canceled
2548,1015,Basic,9.99,2023-02-28,,Active
2549,1015,Basic,9.99,2023-08-27,,Active
2550,1015,Standard,14.99,2024-02-23,2024-10-09,Canceled
2551,1016,Premium,19.99,2023-01-02,,Active
2552,1016,Premium,19.99,2023-07-01,2024-01-13,Canceled
2553,1017,Basic,9.99,2023-10-08,,Active
2554,1017,Basic,9.99,2024-04-05,,Active
2555,1017,Standard,14.99,2024-10-02,2025-04-21,Canceled
2556,1018,Standard,14.99,2023-01-24,,Active
2557,1018,Standard,14.99,2023-07-23,,Active
2558,1018,Basic,9.99,2024-01-19,,Active
2559,1018,Basic,9.99,2024-07-17,2024-12-23,Canceled
2560,1019,Standard,14.99,2023-02-24,,Active
2561,1019,Standard,14.99,2023-08-23,,Active
2562,1019,Standard,14.99,2024-02-19,,Active
2563,1019,Standard,14.99,2024-08-17,2025-01-01,Canceled
2564,1020,Standard,14.99,2023-03-03,2024-02-06,Canceled
2565,1021,Premium,19.99,2023-06-23,,Active
2566,1021,Premium,19.99,2023-12-20,,Active
2567,1021,Premium,19.99,2024-06-17,2024-08-16,Canceled
2568,1022,Basic,9.99,2023-11-21,,Active
2569,1022,Basic,9.99,2024-05-19,,Active
2570,1022,Basic,9.99,2024-11-15,,Active
2571,1023,Basic,9.99,2023-12-04,,Active
2572,1023,Basic,9.99,2024-06-01,,Active
2573,1023,Basic,9.99,2024-11-28,,Active
2574,1024,Standard,14.99,2023-01-03,,Active
2575,1024,Premium,19.99,2023-07-02,2024-04-22,Canceled
2576,1025,Standard,14.99,2023-08-10,,Active
2577,1025,Standard,14.99,2024-02-06,,Active
2578,1025,Standard,14.99,2024-08-04,,Active
2579,1026,Standard,14.99,2023-12-21,,Active
2580,1026,Standard,14.99,2024-06-18,,Active
2581,1026,Standard,14.99,2024-12-15,2025-08-01,Canceled
2582,1027,Premium,19.99,2023-02-23,,Active
2583,1027,Premium,19.99,2023-08-22,,Active
2584,1027,Premium,19.99,2024-02-18,,Active
2585,1027,Premium,19.99,2024-08-16,,Active
2586,1028,Premium,19.99,2023-06-14,,Active
2587,1028,Premium,19.99,2023-12-11,2024-06-30,Canceled
2588,1029,Premium,19.99,2023-12-21,,Active
2589,1029,Premium,19.99,2024-06-18,2024-12-20,Canceled
2590,1030,Basic,9.99,2023-05-31,,Active
2591,1030,Basic,9.99,2023-11-27,,Active
2592,1030,Basic,9.99,2024-05-25,,Active
2593,1030,Basic,9.99,2024-11-21,,Active
2594,1031,Standard,14.99,2023-07-31,,Active
2595,1031,Standard,14.99,2024-01-27,2024-10-20,Canceled
2596,1032,Basic,9.99,2023-06-03,,Active
2597,1032,Basic,9.99,2023-11-30,,Active
2598,1032,Basic,9.99,2024-05-28,,Active
2599,1032,Basic,9.99,2024-11-24,,Active
2600,1033,Premium,19.99,2023-11-20,2024-05-12,Canceled
2601,1034,Basic,9.99,2024-01-01,,Active
2602,1034,Basic,9.99,2024-06-29,2025-01-02,Canceled
2603,1035,Standard,14.99,2023-12-30,,Active
2604,1035,Standard,14.99,2024-06-27,,Active
2605,1035,Standard,14.99,2024-12-24,2025-11-26,Canceled
2606,1036,Premium,19.99,2023-12-22,,Active
2607,1036,Premium,19.99,2024-06-19,2025-03-10,Canceled
2608,1037,Standard,14.99,2023-06-30,,Active
2609,1037,Standard,14.99,2023-12-27,,Active
2610,1037,Standard,14.99,2024-06-24,2024-12-25,Canceled
2611,1038,Basic,9.99,2023-12-08,,Active
2612,1038,Basic,9.99,2024-06-05,2024-09-06,Canceled
2613,1039,Standard,14.99,2023-05-27,2023-08-24,Canceled
2614,1040,Standard,14.99,2023-02-24,,Active
2615,1040,Standard,14.99,2023-08-23,,Active
2616,1040,Standard,14.99,2024-02-19,2024-11-17,Canceled
2617,1041,Standard,14.99,2023-12-10,,Active
2618,1041,Standard,14.99,2024-06-07,,Active
2619,1041,Standard,14.99,2024-12-04,,Active
2620,1042,Standard,14.99,2023-05-27,,Active
2621,1042,Standard,14.99,2023-11-23,,Active
2622,1042,Standard,14.99,2024-05-21,,Active
2623,1042,Standard,14.99,2024-11-17,,Active
2624,1043,Premium,19.99,2023-04-15,,Active
2625,1043,Premium,19.99,2023-10-12,,Active
2626,1043,Premium,19.99,2024-04-09,,Active
2627,1043,Premium,19.99,2024-10-06,2025-04-08,Canceled
2628,1044,Premium,19.99,2023-02-22,,Active
2629,1044,Premium,19.99,2023-08-21,,Active
2630,1044,Premium,19.99,2024-02-17,,Active
2631,1044,Premium,19.99,2024-08-15,,Active
2632,1045,Basic,9.99,2023-04-25,,Active
2633,1045,Basic,9.99,2023-10-22,2023-12-25,Canceled
2634,1046,Basic,9.99,2023-09-19,2024-08-20,Canceled
2635,1047,Standard,14.99,2023-07-15,,Active
2636,1047,Standard,14.99,2024-01-11,,Active
2637,1047,Premium,19.99,2024-07-09,,Active
2638,1048,Basic,9.99,2023-10-10,,Active
2639,1048,Basic,9.99,2024-04-07,,Active
2640,1048,Standard,14.99,2024-10-04,,Active
2641,1049,Standard,14.99,2023-04-14,,Active
2642,1049,Standard,14.99,2023-10-11,2024-06-09,Canceled
2643,1050,Premium,19.99,2023-11-21,,Active
2644,1050,Premium,19.99,2024-05-19,,Active
2645,1050,Standard,14.99,2024-11-15,2025-07-02,Canceled
2646,1051,Basic,9.99,2023-11-05,,Active
2647,1051,Premium,19.99,2024-05-03,,Active
2648,1051,Basic,9.99,2024-10-30,,Active
2649,1052,Basic,9.99,2023-05-31,,Active
2650,1052,Basic,9.99,2023-11-27,,Active
2651,1052,Basic,9.99,2024-05-25,2025-04-01,Canceled
2652,1053,Basic,9.99,2023-04-06,,Active
2653,1053,Basic,9.99,2023-10-03,,Active
2654,1053,Basic,9.99,2024-03-31,2025-02-23,Canceled
2655,1054,Basic,9.99,2023-07-13,,Active
2656,1054,Basic,9.99,2024-01-09,,Active
2657,1054,Basic,9.99,2024-07-07,,Active
2658,1055,Standard,14.99,2023-05-16,,Active
2659,1055,Premium,19.99,2023-11-12,2024-09-30,Canceled
2660,1056,Basic,9.99,2023-01-03,,Active
2661,1056,Basic,9.99,2023-07-02,,Active
2662,1056,Basic,9.99,2023-12-29,,Active
2663,1056,Basic,9.99,2024-06-26,2025-03-14,Canceled
2664,1057,Standard,14.99,2023-01-21,,Active
2665,1057,Standard,14.99,2023-07-20,,Active
2666,1057,Standard,14.99,2024-01-16,,Active
2667,1057,Standard,14.99,2024-07-14,2025-03-14,Canceled
2668,1058,Premium,19.99,2023-11-17,,Active
2669,1058,Premium,19.99,2024-05-15,,Active
2670,1058,Premium,19.99,2024-11-11,,Active
2671,1059,Standard,14.99,2023-09-09,,Active
2672,1059,Standard,14.99,2024-03-07,,Active
2673,1059,Standard,14.99,2024-09-03,,Active
2674,1060,Standard,14.99,2023-12-29,2024-08-12,Canceled
2675,1061,Basic,9.99,2023-09-24,,Active
2676,1061,Basic,9.99,2024-03-22,,Active
2677,1061,Basic,9.99,2024-09-18,,Active
2678,1062,Premium,19.99,2023-08-01,2023-11-29,Canceled
2679,1063,Basic,9.99,2023-06-28,2023-10-21,Canceled
2680,1064,Standard,14.99,2023-06-19,,Active
2681,1064,Premium,19.99,2023-12-16,,Active
2682,1064,Standard,14.99,2024-06-13,,Active
2683,1064,Standard,14.99,2024-12-10,2025-12-01,Canceled
2684,1065,Basic,9.99,2023-09-29,,Active
2685,1065,Basic,9.99,2024-03-27,,Active
2686,1065,Basic,9.99,2024-09-23,2025-01-23,Canceled
2687,1066,Premium,19.99,2023-02-28,2024-02-05,Canceled
2688,1067,Premium,19.99,2023-11-25,,Active
2689,1067,Premium,19.99,2024-05-23,,Active
2690,1067,Premium,19.99,2024-11-19,,Active
2691,1068,Standard,14.99,2023-12-16,,Active
2692,1068,Standard,14.99,2024-06-13,,Active
2693,1068,Standard,14.99,2024-12-10,2025-08-27,Canceled
2694,1069,Basic,9.99,2023-05-12,,Active
2695,1069,Basic,9.99,2023-11-08,,Active
2696,1069,Standard,14.99,2024-05-06,,Active
2697,1069,Standard,14.99,2024-11-02,,Active
2698,1070,Standard,14.99,2023-09-22,,Active
2699,1070,Standard,14.99,2024-03-20,,Active
2700,1070,Standard,14.99,2024-09-16,,Active
2701,1071,Standard,14.99,2023-09-07,,Active
2702,1071,Standard,14.99,2024-03-05,,Active
2703,1071,Standard,14.99,2024-09-01,2025-06-04,Canceled
2704,1072,Premium,19.99,2023-06-14,2024-01-21,Canceled
2705,1073,Premium,19.99,2023-10-03,,Active
2706,1073,Premium,19.99,2024-03-31,,Active
2707,1073,Basic,9.99,2024-09-27,2025-04-03,Canceled
2708,1074,Standard,14.99,2023-04-18,,Active
2709,1074,Standard,14.99,2023-10-15,2024-02-27,Canceled
2710,1075,Basic,9.99,2023-02-23,,Active
2711,1075,Basic,9.99,2023-08-22,,Active
2712,1075,Basic,9.99,2024-02-18,,Active
2713,1075,Basic,9.99,2024-08-16,,Active
2714,1076,Basic,9.99,2023-11-28,,Active
2715,1076,Basic,9.99,2024-05-26,2025-02-23,Canceled
2716,1077,Basic,9.99,2023-01-13,,Active
2717,1077,Basic,9.99,2023-07-12,,Active
2718,1077,Basic,9.99,2024-01-08,,Active
2719,1077,Basic,9.99,2024-07-06,,Active
2720,1078,Standard,14.99,2023-02-14,2023-10-04,Canceled
2721,1079,Basic,9.99,2023-10-13,,Active
2722,1079,Premium,19.99,2024-04-10,,Active
2723,1079,Premium,19.99,2024-10-07,,Active
2724,1080,Premium,19.99,2023-07-28,,Active
2725,1080,Premium,19.99,2024-01-24,,Active
2726,1080,Premium,19.99,2024-07-22,,Active
2727,1081,Standard,14.99,2023-08-10,2024-07-05,Canceled
2728,1082,Premium,19.99,2023-10-01,2024-03-09,Canceled
2729,1083,Standard,14.99,2023-02-02,2023-04-23,Canceled
2730,1084,Standard,14.99,2023-07-03,,Active
2731,1084,Standard,14.99,2023-12-30,,Active
2732,1084,Standard,14.99,2024-06-27,,Active
2733,1084,Standard,14.99,2024-12-24,2025-10-13,Canceled
2734,1085,Basic,9.99,2023-11-07,,Active
2735,1085,Basic,9.99,2024-05-05,,Active
2736,1085,Premium,19.99,2024-11-01,,Active
2737,1086,Basic,9.99,2023-07-22,,Active
2738,1086,Basic,9.99,2024-01-18,,Active
2739,1086,Basic,9.99,2024-07-16,,Active
2740,1087,Premium,19.99,2023-10-01,2024-09-17,Canceled
2741,1088,Basic,9.99,2023-10-07,,Active
2742,1088,Basic,9.99,2024-04-04,2025-04-01,Canceled
2743,1089,Basic,9.99,2023-12-13,2024-09-28,Canceled
2744,1090,Standard,14.99,2023-10-12,2024-05-12,Canceled
2745,1091,Premium,19.99,2023-10-21,,Active
2746,1091,Premium,19.99,2024-04-18,,Active
2747,1091,Premium,19.99,2024-10-15,,Active
2748,1092,Premium,19.99,2023-02-13,2023-08-22,Canceled
2749,1093,Standard,14.99,2023-04-19,,Active
2750,1093,Standard,14.99,2023-10-16,,Active
2751,1093,Standard,14.99,2024-04-13,,Active
2752,1093,Standard,14.99,2024-10-10,,Active
2753,1094,Basic,9.99,2023-03-24,,Active
2754,1094,Basic,9.99,2023-09-20,,Active
2755,1094,Basic,9.99,2024-03-18,,Active
2756,1094,Basic,9.99,2024-09-14,,Active
2757,1095,Premium,19.99,2023-04-10,,Active
2758,1095,Premium,19.99,2023-10-07,,Active
2759,1095,Premium,19.99,2024-04-04,,Active
2760,1095,Premium,19.99,2024-10-01,2025-05-05,Canceled
2761,1096,Premium,19.99,2023-01-28,2023-04-24,Canceled
2762,1097,Standard,14.99,2023-02-07,2024-01-30,Canceled
2763,1098,Basic,9.99,2023-02-20,,Active
2764,1098,Basic,9.99,2023-08-19,,Active
2765,1098,Basic,9.99,2024-02-15,2024-06-13,Canceled
2766,1099,Basic,9.99,2023-06-19,,Active
2767,1099,Basic,9.99,2023-12-16,,Active
2768,1099,Basic,9.99,2024-06-13,2025-01-27,Canceled
2769,1100,Basic,9.99,2023-02-21,,Active
2770,1100,Basic,9.99,2023-08-20,,Active
