payment_id,user_id,subscription_id,amount,payment_date,payment_status
6816,233,578,14.99,2024-11-10,Success
6817,233,578,14.99,2024-12-10,Failed
6818,233,579,14.99,2024-03-15,Success
6819,233,579,14.99,2024-04-14,Success
6820,233,579,14.99,2024-05-14,Success
6821,233,579,14.99,2024-06-13,Success
6822,233,579,14.99,2024-07-13,Success
6823,233,579,14.99,2024-08-12,Success
6824,233,579,14.99,2024-09-11,Success
6825,233,579,14.99,2024-10-11,Success
6826,233,579,14.99,2024-11-10,Success
6827,233,579,14.99,2024-12-10,Success
6828,233,580,14.99,2024-09-11,Success
6829,233,580,14.99,2024-10-11,Success
6830,233,580,14.99,2024-11-10,Success
6831,233,580,14.99,2024-12-10,Success
6832,234,581,14.99,2023-06-02,Success
6833,234,581,14.99,2023-07-02,Success
6834,234,581,14.99,2023-08-01,Success
6835,234,581,14.99,2023-08-31,Success
6836,234,581,14.99,2023-09-30,Success
6837,234,581,14.99,2023-10-30,Success
6838,234,581,14.99,2023-11-29,Success
6839,234,581,14.99,2023-12-29,Success
6840,234,581,14.99,2024-01-28,Success
6841,234,581,14.99,2024-02-27,Success
6842,234,581,14.99,2024-03-28,Failed
6843,234,581,14.99,2024-04-27,Success
6844,234,581,14.99,2024-05-27,Success
6845,234,581,14.99,2024-06-26,Success
6846,234,581,14.99,2024-07-26,Success
6847,234,581,14.99,2024-08-25,Success
6848,234,581,14.99,2024-09-24,Failed
6849,234,581,14.99,2024-10-24,Success
6850,234,581,14.99,2024-11-23,Success
6851,234,581,14.99,2024-12-23,Success
6852,234,582,14.99,2023-11-29,Success
6853,234,582,14.99,2023-12-29,Success
6854,234,582,14.99,2024-01-28,Success
6855,234,582,14.99,2024-02-27,Success
6856,234,582,14.99,2024-03-28,Success
6857,234,582,14.99,2024-04-27,Success
6858,234,582,14.99,2024-05-27,Success
6859,234,582,14.99,2024-06-26,Success
6860,234,582,14.99,2024-07-26,Failed
6861,234,582,14.99,2024-08-25,Success
6862,234,582,14.99,2024-09-27,Recovered
6863,234,582,14.99,2024-09-24,Failed
6864,234,582,14.99,2024-10-24,Success
6865,234,582,14.99,2024-11-23,Success
6866,234,582,14.99,2024-12-23,Success
6867,234,583,14.99,2024-05-27,Success
6868,234,583,14.99,2024-06-26,Success
6869,234,583,14.99,2024-07-26,Success
6870,234,583,14.99,2024-08-25,Success
6871,234,583,14.99,2024-09-27,Recovered
6872,234,583,14.99,2024-09-24,Failed
6873,234,583,14.99,2024-10-24,Success
6874,234,583,14.99,2024-11-23,Success
6875,234,583,14.99,2024-12-23,Success
6876,234,584,14.99,2024-11-23,Failed
6877,234,584,14.99,2024-12-23,Success
6878,235,585,9.99,2023-03-18,Failed
6879,235,585,9.99,2023-04-17,Success
6880,235,585,9.99,2023-05-17,Success
6881,235,585,9.99,2023-06-16,Success
6882,235,585,9.99,2023-07-16,Success
6883,235,585,9.99,2023-08-15,Success
6884,235,585,9.99,2023-09-14,Success
6885,235,585,9.99,2023-10-14,Success
6886,235,585,9.99,2023-11-13,Success
6887,235,585,9.99,2023-12-13,Success
6888,235,585,9.99,2024-01-12,Success
6889,235,585,9.99,2024-02-11,Success
6890,235,585,9.99,2024-03-12,Success
6891,235,585,9.99,2024-04-11,Failed
6892,235,585,9.99,2024-05-11,Success
6893,235,585,9.99,2024-06-10,Success
6894,235,585,9.99,2024-07-10,Success
6895,235,585,9.99,2024-08-09,Success
6896,235,585,9.99,2024-09-08,Success
6897,235,585,9.99,2024-10-08,Success
6898,235,585,9.99,2024-11-07,Success
6899,235,585,9.99,2024-12-07,Success
6900,235,586,9.99,2023-09-14,Success
6901,235,586,9.99,2023-10-14,Success
6902,235,586,9.99,2023-11-13,Success
6903,235,586,9.99,2023-12-13,Success
6904,235,586,9.99,2024-01-12,Success
6905,236,587,19.99,2023-06-20,Success
6906,236,587,19.99,2023-07-20,Success
6907,236,587,19.99,2023-08-19,Success
6908,236,587,19.99,2023-09-18,Success
6909,236,587,19.99,2023-10-18,Success
6910,236,587,19.99,2023-11-17,Success
6911,236,587,19.99,2023-12-17,Success
6912,236,587,19.99,2024-01-16,Failed
6913,236,587,19.99,2024-02-15,Success
6914,237,588,14.99,2023-08-22,Success
6915,237,588,14.99,2023-09-21,Success
6916,237,588,14.99,2023-10-21,Success
6917,237,588,14.99,2023-11-20,Success
6918,237,588,14.99,2023-12-20,Success
6919,237,588,14.99,2024-01-19,Success
6920,237,588,14.99,2024-02-18,Success
6921,237,588,14.99,2024-03-19,Success
6922,237,588,14.99,2024-04-18,Success
6923,238,589,9.99,2023-10-20,Success
6924,238,589,9.99,2023-11-22,Recovered
6925,238,589,9.99,2023-11-19,Failed
6926,238,589,9.99,2023-12-19,Success
6927,238,589,9.99,2024-01-18,Success
6928,238,589,9.99,2024-02-17,Success
6929,238,589,9.99,2024-03-18,Failed
6930,238,589,9.99,2024-04-17,Success
6931,238,589,9.99,2024-05-17,Success
6932,238,589,9.99,2024-06-16,Success
6933,238,589,9.99,2024-07-16,Success
6934,238,589,9.99,2024-08-15,Success
6935,238,589,9.99,2024-09-14,Success
6936,239,590,9.99,2023-06-12,Success
6937,239,590,9.99,2023-07-12,Success
6938,239,590,9.99,2023-08-11,Success
6939,239,590,9.99,2023-09-10,Success
6940,239,590,9.99,2023-10-10,Success
6941,239,590,9.99,2023-11-09,Success
6942,239,590,9.99,2023-12-09,Success
6943,239,590,9.99,2024-01-08,Success
6944,239,590,9.99,2024-02-07,Success
6945,239,590,9.99,2024-03-08,Failed
6946,239,590,9.99,2024-04-07,Success
6947,240,591,19.99,2023-12-06,Success
6948,240,591,19.99,2024-01-05,Success
6949,240,591,19.99,2024-02-04,Success
6950,240,591,19.99,2024-03-05,Success
6951,240,591,19.99,2024-04-04,Success
6952,240,591,19.99,2024-05-04,Success
6953,240,591,19.99,2024-06-03,Success
6954,240,591,19.99,2024-07-03,Success
6955,241,592,9.99,2023-03-06,Success
6956,241,592,9.99,2023-04-05,Success
6957,241,592,9.99,2023-05-05,Success
6958,241,592,9.99,2023-06-04,Success
6959,241,592,9.99,2023-07-04,Success
6960,241,592,9.99,2023-08-03,Success
6961,241,592,9.99,2023-09-02,Success
6962,241,592,9.99,2023-10-02,Success
6963,241,592,9.99,2023-11-01,Success
6964,241,592,9.99,2023-12-01,Success
6965,241,592,9.99,2023-12-31,Success
6966,241,592,9.99,2024-01-30,Success
6967,241,592,9.99,2024-02-29,Success
6968,241,592,9.99,2024-03-30,Success
6969,241,592,9.99,2024-04-29,Success
6970,241,592,9.99,2024-05-29,Success
6971,241,592,9.99,2024-06-28,Success
6972,241,592,9.99,2024-07-28,Success
6973,241,592,9.99,2024-08-27,Success
6974,241,592,9.99,2024-09-29,Recovered
6975,241,592,9.99,2024-09-26,Failed
6976,241,592,9.99,2024-10-26,Success
6977,241,592,9.99,2024-11-25,Success
6978,241,592,9.99,2024-12-28,Recovered
6979,241,592,9.99,2024-12-25,Failed
6980,241,593,9.99,2023-09-02,Success
6981,241,593,9.99,2023-10-02,Success
6982,241,593,9.99,2023-11-01,Success
6983,241,593,9.99,2023-12-01,Success
6984,241,593,9.99,2023-12-31,Success
6985,241,593,9.99,2024-01-30,Failed
6986,241,593,9.99,2024-02-29,Success
6987,241,593,9.99,2024-03-30,Success
6988,241,593,9.99,2024-04-29,Success
6989,241,593,9.99,2024-05-29,Success
6990,241,593,9.99,2024-06-28,Success
6991,241,593,9.99,2024-07-28,Success
6992,242,594,14.99,2023-08-14,Success
6993,242,594,14.99,2023-09-13,Success
6994,242,594,14.99,2023-10-13,Success
6995,242,594,14.99,2023-11-12,Success
6996,242,594,14.99,2023-12-12,Success
6997,242,594,14.99,2024-01-11,Success
6998,242,594,14.99,2024-02-10,Success
6999,242,594,14.99,2024-03-11,Success
7000,242,594,14.99,2024-04-10,Success
7001,242,594,14.99,2024-05-10,Success
7002,242,594,14.99,2024-06-09,Success
7003,242,594,14.99,2024-07-09,Success
7004,242,594,14.99,2024-08-08,Success
7005,242,594,14.99,2024-09-07,Success
7006,242,594,14.99,2024-10-07,Success
7007,242,594,14.99,2024-11-06,Success
7008,242,594,14.99,2024-12-06,Success
7009,242,595,14.99,2024-02-10,Success
7010,242,595,14.99,2024-03-11,Success
7011,242,595,14.99,2024-04-10,Success
7012,242,595,14.99,2024-05-10,Success
7013,242,595,14.99,2024-06-09,Success
7014,242,595,14.99,2024-07-09,Success
7015,242,595,14.99,2024-08-08,Success
7016,242,595,14.99,2024-09-07,Success
7017,242,595,14.99,2024-10-07,Success
7018,242,595,14.99,2024-11-06,Success
7019,242,595,14.99,2024-12-06,Success
7020,242,596,14.99,2024-08-08,Success
7021,242,596,14.99,2024-09-07,Success
7022,242,596,14.99,2024-10-07,Success
7023,242,596,14.99,2024-11-06,Success
7024,242,596,14.99,2024-12-06,Success
7025,243,597,14.99,2023-03-15,Success
7026,243,597,14.99,2023-04-14,Success
7027,243,597,14.99,2023-05-14,Success
7028,243,597,14.99,2023-06-13,Success
7029,243,597,14.99,2023-07-13,Success
7030,243,597,14.99,2023-08-12,Success
7031,243,597,14.99,2023-09-11,Success
7032,243,597,14.99,2023-10-11,Failed
7033,243,597,14.99,2023-11-10,Success
7034,243,597,14.99,2023-12-10,Success
7035,243,597,14.99,2024-01-09,Success
7036,243,597,14.99,2024-02-08,Success
7037,243,597,14.99,2024-03-09,Success
7038,243,597,14.99,2024-04-08,Success
7039,243,597,14.99,2024-05-08,Success
7040,243,597,14.99,2024-06-07,Success
7041,243,597,14.99,2024-07-07,Success
7042,243,597,14.99,2024-08-06,Failed
7043,243,597,14.99,2024-09-05,Success
7044,243,597,14.99,2024-10-05,Success
7045,243,597,14.99,2024-11-04,Success
7046,243,597,14.99,2024-12-04,Success
7047,243,598,19.99,2023-09-11,Success
7048,243,598,19.99,2023-10-11,Success
7049,243,598,19.99,2023-11-10,Success
7050,243,598,19.99,2023-12-10,Success
7051,243,598,19.99,2024-01-09,Success
7052,243,598,19.99,2024-02-08,Success
7053,243,598,19.99,2024-03-09,Success
7054,243,598,19.99,2024-04-08,Success
7055,243,598,19.99,2024-05-08,Success
7056,243,598,19.99,2024-06-07,Success
7057,243,598,19.99,2024-07-07,Success
7058,243,598,19.99,2024-08-06,Success
7059,244,599,9.99,2023-02-08,Success
7060,244,599,9.99,2023-03-10,Success
7061,244,599,9.99,2023-04-09,Success
7062,244,599,9.99,2023-05-09,Success
7063,244,599,9.99,2023-06-08,Success
7064,244,599,9.99,2023-07-08,Success
7065,244,599,9.99,2023-08-07,Success
7066,244,599,9.99,2023-09-06,Success
7067,244,599,9.99,2023-10-06,Success
7068,245,600,19.99,2023-11-16,Success
7069,245,600,19.99,2023-12-16,Failed
7070,245,600,19.99,2024-01-15,Success
7071,245,600,19.99,2024-02-14,Success
7072,245,600,19.99,2024-03-15,Success
7073,245,600,19.99,2024-04-14,Success
7074,245,600,19.99,2024-05-14,Success
7075,245,600,19.99,2024-06-13,Success
7076,245,600,19.99,2024-07-13,Success
7077,245,600,19.99,2024-08-12,Success
7078,246,601,14.99,2023-12-12,Success
7079,246,601,14.99,2024-01-11,Success
7080,246,601,14.99,2024-02-10,Success
7081,247,602,14.99,2023-10-05,Success
7082,247,602,14.99,2023-11-04,Success
7083,247,602,14.99,2023-12-04,Success
7084,247,602,14.99,2024-01-03,Success
7085,247,602,14.99,2024-02-02,Success
7086,247,602,14.99,2024-03-03,Success
7087,247,602,14.99,2024-04-02,Success
7088,247,602,14.99,2024-05-02,Success
7089,247,602,14.99,2024-06-01,Success
7090,247,602,14.99,2024-07-01,Success
7091,247,602,14.99,2024-07-31,Success
7092,247,602,14.99,2024-08-30,Success
7093,247,602,14.99,2024-10-02,Recovered
7094,247,602,14.99,2024-09-29,Failed
7095,247,602,14.99,2024-10-29,Success
7096,247,602,14.99,2024-11-28,Success
7097,247,602,14.99,2024-12-28,Success
7098,247,603,14.99,2024-04-02,Success
7099,247,603,14.99,2024-05-02,Success
7100,247,603,14.99,2024-06-01,Success
7101,247,603,14.99,2024-07-01,Success
7102,247,603,14.99,2024-07-31,Success
7103,247,603,14.99,2024-08-30,Success
7104,247,603,14.99,2024-09-29,Success
7105,247,603,14.99,2024-10-29,Success
7106,247,603,14.99,2024-11-28,Success
7107,247,603,14.99,2024-12-28,Success
7108,247,603,14.99,2025-01-27,Success
7109,248,604,9.99,2023-11-20,Success
7110,248,604,9.99,2023-12-20,Success
7111,248,604,9.99,2024-01-19,Success
7112,248,604,9.99,2024-02-18,Success
7113,248,604,9.99,2024-03-19,Success
7114,248,604,9.99,2024-04-18,Success
7115,248,604,9.99,2024-05-18,Success
7116,248,604,9.99,2024-06-17,Success
7117,248,604,9.99,2024-07-17,Success
7118,249,605,19.99,2023-08-11,Success
7119,249,605,19.99,2023-09-10,Success
7120,249,605,19.99,2023-10-10,Success
7121,249,605,19.99,2023-11-09,Success
7122,249,605,19.99,2023-12-09,Success
7123,250,606,14.99,2023-08-16,Success
7124,250,606,14.99,2023-09-15,Success
7125,250,606,14.99,2023-10-15,Success
7126,250,606,14.99,2023-11-14,Success
7127,250,606,14.99,2023-12-14,Success
7128,250,606,14.99,2024-01-13,Success
7129,250,606,14.99,2024-02-12,Success
7130,250,606,14.99,2024-03-13,Success
7131,250,606,14.99,2024-04-12,Success
7132,250,606,14.99,2024-05-12,Success
7133,250,606,14.99,2024-06-11,Success
7134,250,606,14.99,2024-07-11,Success
7135,250,606,14.99,2024-08-10,Success
7136,250,606,14.99,2024-09-09,Failed
7137,250,606,14.99,2024-10-09,Success
7138,250,606,14.99,2024-11-08,Success
7139,250,606,14.99,2024-12-08,Success
7140,250,607,14.99,2024-02-12,Success
7141,250,607,14.99,2024-03-13,Success
7142,250,607,14.99,2024-04-12,Success
7143,250,607,14.99,2024-05-12,Success
7144,250,607,14.99,2024-06-11,Success
7145,251,608,9.99,2023-01-24,Success
7146,251,608,9.99,2023-02-23,Success
7147,251,608,9.99,2023-03-25,Success
7148,251,608,9.99,2023-04-27,Recovered
7149,251,608,9.99,2023-04-24,Failed
7150,251,608,9.99,2023-05-24,Success
7151,251,608,9.99,2023-06-23,Success
7152,251,608,9.99,2023-07-23,Success
7153,251,608,9.99,2023-08-22,Success
7154,251,608,9.99,2023-09-21,Success
7155,251,608,9.99,2023-10-21,Success
7156,251,608,9.99,2023-11-20,Success
7157,251,608,9.99,2023-12-20,Success
7158,251,608,9.99,2024-01-19,Success
7159,251,608,9.99,2024-02-18,Success
7160,251,608,9.99,2024-03-19,Success
7161,251,608,9.99,2024-04-18,Success
7162,251,608,9.99,2024-05-18,Success
7163,251,608,9.99,2024-06-17,Success
7164,251,608,9.99,2024-07-17,Success
7165,251,608,9.99,2024-08-16,Success
7166,251,608,9.99,2024-09-15,Success
7167,251,608,9.99,2024-10-15,Success
7168,251,608,9.99,2024-11-14,Success
7169,251,608,9.99,2024-12-14,Failed
7170,251,609,9.99,2023-07-23,Success
7171,251,609,9.99,2023-08-22,Success
7172,251,609,9.99,2023-09-21,Success
7173,251,609,9.99,2023-10-21,Success
7174,251,609,9.99,2023-11-20,Success
7175,251,609,9.99,2023-12-20,Success
7176,251,609,9.99,2024-01-19,Failed
7177,251,609,9.99,2024-02-18,Success
7178,251,609,9.99,2024-03-19,Success
7179,251,609,9.99,2024-04-18,Success
7180,251,609,9.99,2024-05-18,Success
7181,251,609,9.99,2024-06-17,Success
7182,251,609,9.99,2024-07-17,Success
7183,251,609,9.99,2024-08-16,Success
7184,251,609,9.99,2024-09-15,Success
7185,251,609,9.99,2024-10-15,Success
7186,251,609,9.99,2024-11-14,Success
7187,251,609,9.99,2024-12-14,Success
7188,251,610,9.99,2024-01-19,Success
7189,251,610,9.99,2024-02-18,Success
7190,251,610,9.99,2024-03-19,Success
7191,251,610,9.99,2024-04-18,Success
7192,251,610,9.99,2024-05-18,Success
7193,251,610,9.99,2024-06-17,Success
7194,251,610,9.99,2024-07-17,Success
7195,251,610,9.99,2024-08-16,Success
7196,251,610,9.99,2024-09-15,Success
7197,251,610,9.99,2024-10-15,Success
7198,251,610,9.99,2024-11-14,Success
7199,251,610,9.99,2024-12-17,Recovered
7200,251,610,9.99,2024-12-14,Failed
7201,251,611,14.99,2024-07-17,Success
7202,251,611,14.99,2024-08-16,Success
7203,251,611,14.99,2024-09-15,Success
7204,251,611,14.99,2024-10-15,Success
7205,251,611,14.99,2024-11-14,Success
7206,251,611,14.99,2024-12-14,Success
7207,252,612,9.99,2023-07-06,Recovered
7208,252,612,9.99,2023-07-03,Failed
7209,252,612,9.99,2023-08-02,Success
7210,252,612,9.99,2023-09-01,Success
7211,252,612,9.99,2023-10-01,Success
7212,252,612,9.99,2023-10-31,Success
7213,252,612,9.99,2023-11-30,Failed
7214,252,612,9.99,2024-01-02,Recovered
7215,252,612,9.99,2023-12-30,Failed
7216,252,612,9.99,2024-01-29,Success
7217,252,612,9.99,2024-03-02,Recovered
7218,252,612,9.99,2024-02-28,Failed
7219,252,612,9.99,2024-03-29,Success
7220,252,612,9.99,2024-04-28,Success
7221,252,612,9.99,2024-05-28,Success
7222,252,612,9.99,2024-06-27,Success
7223,252,612,9.99,2024-07-27,Success
7224,252,612,9.99,2024-08-26,Success
7225,252,612,9.99,2024-09-25,Success
7226,252,612,9.99,2024-10-25,Success
7227,252,612,9.99,2024-11-24,Success
7228,252,612,9.99,2024-12-24,Success
7229,252,613,9.99,2023-12-30,Success
7230,252,613,9.99,2024-01-29,Success
7231,252,613,9.99,2024-02-28,Success
7232,252,613,9.99,2024-03-29,Success
7233,252,613,9.99,2024-04-28,Success
7234,252,613,9.99,2024-05-28,Success
7235,252,613,9.99,2024-06-27,Success
7236,252,613,9.99,2024-07-27,Success
7237,252,613,9.99,2024-08-26,Success
7238,252,613,9.99,2024-09-25,Success
7239,252,613,9.99,2024-10-25,Success
7240,252,613,9.99,2024-11-24,Success
7241,252,613,9.99,2024-12-24,Success
7242,252,614,9.99,2024-06-27,Success
7243,252,614,9.99,2024-07-27,Success
7244,252,614,9.99,2024-08-26,Success
7245,252,614,9.99,2024-09-25,Success
7246,252,614,9.99,2024-10-25,Success
7247,252,614,9.99,2024-11-24,Success
7248,252,614,9.99,2024-12-24,Success
7249,252,614,9.99,2025-01-23,Success
7250,252,614,9.99,2025-02-22,Success
7251,253,615,19.99,2023-10-02,Recovered
7252,253,615,19.99,2023-09-29,Failed
7253,253,615,19.99,2023-10-29,Success
7254,253,615,19.99,2023-11-28,Success
7255,253,615,19.99,2023-12-28,Success
7256,253,615,19.99,2024-01-27,Success
7257,253,615,19.99,2024-02-26,Success
7258,253,615,19.99,2024-03-27,Success
7259,253,615,19.99,2024-04-26,Success
7260,253,615,19.99,2024-05-26,Success
7261,253,615,19.99,2024-06-25,Success
7262,253,615,19.99,2024-07-25,Success
7263,253,615,19.99,2024-08-24,Success
7264,253,615,19.99,2024-09-23,Success
7265,253,615,19.99,2024-10-23,Success
7266,253,615,19.99,2024-11-22,Success
7267,253,615,19.99,2024-12-22,Success
7268,253,616,19.99,2024-03-27,Success
7269,253,616,19.99,2024-04-26,Success
7270,253,616,19.99,2024-05-26,Success
7271,253,616,19.99,2024-06-25,Success
7272,253,616,19.99,2024-07-25,Success
7273,253,616,19.99,2024-08-24,Success
7274,253,616,19.99,2024-09-23,Success
7275,253,616,19.99,2024-10-23,Failed
7276,253,616,19.99,2024-11-22,Success
7277,253,616,19.99,2024-12-22,Success
7278,253,617,19.99,2024-09-23,Success
7279,253,617,19.99,2024-10-23,Success
7280,253,617,19.99,2024-11-22,Success
7281,253,617,19.99,2024-12-22,Success
7282,253,617,19.99,2025-01-21,Success
7283,253,617,19.99,2025-02-20,Success
7284,253,617,19.99,2025-03-22,Success
7285,253,617,19.99,2025-04-21,Success
7286,253,617,19.99,2025-05-21,Success
7287,253,617,19.99,2025-06-20,Success
7288,254,618,19.99,2023-03-29,Success
7289,254,618,19.99,2023-04-28,Success
7290,254,618,19.99,2023-05-28,Success
7291,254,618,19.99,2023-06-27,Success
7292,254,618,19.99,2023-07-30,Recovered
7293,254,618,19.99,2023-07-27,Failed
7294,254,618,19.99,2023-08-26,Success
7295,254,618,19.99,2023-09-25,Failed
7296,254,618,19.99,2023-10-25,Success
7297,254,618,19.99,2023-11-24,Failed
7298,254,618,19.99,2023-12-24,Success
7299,254,618,19.99,2024-01-23,Success
7300,254,618,19.99,2024-02-22,Success
7301,254,618,19.99,2024-03-23,Failed
7302,254,618,19.99,2024-04-22,Success
7303,254,618,19.99,2024-05-22,Success
7304,254,618,19.99,2024-06-24,Recovered
7305,254,618,19.99,2024-06-21,Failed
7306,254,618,19.99,2024-07-21,Success
7307,254,618,19.99,2024-08-20,Success
7308,254,618,19.99,2024-09-19,Success
7309,254,618,19.99,2024-10-19,Success
7310,254,618,19.99,2024-11-18,Failed
7311,254,618,19.99,2024-12-18,Success
7312,254,619,19.99,2023-09-25,Success
7313,254,619,19.99,2023-10-25,Success
7314,254,619,19.99,2023-11-24,Success
7315,254,619,19.99,2023-12-24,Success
7316,254,619,19.99,2024-01-23,Success
7317,254,619,19.99,2024-02-22,Success
7318,254,619,19.99,2024-03-23,Success
7319,254,619,19.99,2024-04-22,Success
7320,254,619,19.99,2024-05-22,Success
7321,254,619,19.99,2024-06-21,Success
7322,254,619,19.99,2024-07-21,Success
7323,254,619,19.99,2024-08-20,Success
7324,254,619,19.99,2024-09-19,Success
7325,254,619,19.99,2024-10-19,Success
7326,254,619,19.99,2024-11-18,Success
7327,254,619,19.99,2024-12-18,Success
7328,254,620,19.99,2024-03-26,Recovered
7329,254,620,19.99,2024-03-23,Failed
7330,254,620,19.99,2024-04-22,Success
7331,254,620,19.99,2024-05-22,Success
7332,254,620,19.99,2024-06-21,Success
7333,254,620,19.99,2024-07-21,Success
7334,254,620,19.99,2024-08-20,Success
7335,254,620,19.99,2024-09-19,Success
7336,254,620,19.99,2024-10-19,Success
7337,254,620,19.99,2024-11-21,Recovered
7338,254,620,19.99,2024-11-18,Failed
7339,254,620,19.99,2024-12-18,Success
7340,254,621,19.99,2024-09-19,Success
7341,254,621,19.99,2024-10-19,Success
7342,254,621,19.99,2024-11-18,Success
7343,254,621,19.99,2024-12-18,Success
7344,254,621,19.99,2025-01-17,Success
7345,254,621,19.99,2025-02-16,Success
7346,254,621,19.99,2025-03-21,Recovered
7347,254,621,19.99,2025-03-18,Failed
7348,254,621,19.99,2025-04-17,Success
