user_id,age,country,device,acquisition_channel,signup_date
2695,35,UK,Mobile,Organic,2023-05-18
2696,53,India,Desktop,Referral,2023-06-28
2697,45,Germany,Desktop,Google Ads,2023-09-11
2698,29,Singapore,Tablet,Facebook Ads,2023-05-09
2699,24,Germany,Tablet,Facebook Ads,2023-07-21
2700,31,India,Desktop,Referral,2023-03-26
2701,45,Germany,Tablet,Facebook Ads,2023-08-17
2702,57,Thailand,Tablet,Referral,2023-06-13
2703,30,Germany,Desktop,Facebook Ads,2023-08-08
2704,22,UK,Mobile,Organic,2023-11-20
2705,34,Germany,Desktop,Facebook Ads,2023-09-19
2706,59,Germany,Desktop,Referral,2023-11-06
2707,25,Singapore,Desktop,Referral,2023-01-16
2708,40,Singapore,Mobile,Google Ads,2023-04-06
2709,41,USA,Mobile,Facebook Ads,2023-12-03
2710,18,USA,Tablet,Organic,2023-03-04
2711,31,UK,Tablet,Facebook Ads,2023-06-18
2712,53,Thailand,Desktop,Facebook Ads,2023-04-30
2713,31,Germany,Mobile,Organic,2023-11-05
2714,35,India,Tablet,Organic,2023-10-15
2715,59,UK,Tablet,Referral,2023-10-21
2716,38,Singapore,Mobile,Organic,2023-06-12
2717,49,Thailand,Desktop,Referral,2023-09-10
2718,25,UK,Mobile,Affiliate,2023-03-03
2719,55,UK,Mobile,Affiliate,2023-06-17
2720,36,Thailand,Tablet,Affiliate,2023-01-11
2721,47,USA,Mobile,Referral,2023-01-03
2722,52,Germany,Mobile,Facebook Ads,2023-01-19
2723,19,Thailand,Desktop,Organic,2023-11-27
2724,37,USA,Desktop,Facebook Ads,2023-08-01
2725,23,Germany,Desktop,Referral,2023-07-24
2726,21,UK,Desktop,Referral,2023-11-10
2727,59,Thailand,Desktop,Affiliate,2023-09-10
2728,19,Singapore,Mobile,Organic,2023-02-22
2729,24,USA,Tablet,Referral,2023-03-13
2730,28,Thailand,Mobile,Facebook Ads,2023-04-26
2731,18,India,Mobile,Facebook Ads,2023-10-03
2732,25,Thailand,Desktop,Organic,2023-01-23
2733,39,India,Tablet,Referral,2023-05-16
2734,28,Singapore,Tablet,Referral,2023-05-19
2735,26,USA,Mobile,Affiliate,2023-03-03
2736,58,UK,Tablet,Organic,2023-07-31
2737,51,Singapore,Tablet,Referral,2023-09-25
2738,49,USA,Desktop,Referral,2023-12-05
2739,23,USA,Desktop,Organic,2023-04-26
2740,53,Australia,Mobile,Google Ads,2023-06-30
2741,22,Thailand,Desktop,Organic,2023-12-22
2742,18,India,Mobile,Referral,2023-04-19
2743,30,UK,Mobile,Facebook Ads,2023-07-17
2744,55,Australia,Tablet,Affiliate,2023-04-17
2745,37,India,Desktop,Google Ads,2023-06-10
2746,24,Singapore,Mobile,Facebook Ads,2023-09-16
2747,46,Australia,Tablet,Affiliate,2023-07-17
2748,43,Singapore,Mobile,Facebook Ads,2023-04-14
2749,28,India,Desktop,Affiliate,2023-08-05
2750,24,Singapore,Desktop,Organic,2023-11-28
2751,33,Thailand,Desktop,Google Ads,2023-02-26
2752,19,UK,Tablet,Affiliate,2023-05-17
2753,40,USA,Mobile,Affiliate,2023-08-20
2754,40,UK,Mobile,Google Ads,2023-02-13
2755,50,UK,Tablet,Facebook Ads,2023-07-23
2756,46,USA,Desktop,Organic,2023-01-28
2757,59,UK,Tablet,Referral,2023-01-26
2758,36,Singapore,Desktop,Google Ads,2023-04-10
2759,35,Germany,Tablet,Referral,2023-11-01
2760,45,Thailand,Tablet,Organic,2023-09-23
2761,33,Thailand,Mobile,Organic,2023-11-27
2762,20,Germany,Desktop,Google Ads,2023-01-28
2763,52,Thailand,Desktop,Google Ads,2023-02-03
2764,43,UK,Desktop,Organic,2023-11-14
2765,35,UK,Mobile,Google Ads,2023-04-23
2766,40,India,Desktop,Affiliate,2023-04-15
2767,18,Thailand,Mobile,Affiliate,2023-05-28
2768,57,UK,Tablet,Facebook Ads,2023-12-25
2769,33,Singapore,Desktop,Organic,2023-12-19
2770,29,USA,Desktop,Google Ads,2023-03-27
2771,60,UK,Desktop,Facebook Ads,2023-01-07
2772,29,USA,Mobile,Google Ads,2023-01-11
2773,18,Germany,Desktop,Referral,2023-12-14
2774,18,UK,Mobile,Referral,2023-10-26
2775,20,Australia,Mobile,Affiliate,2023-02-26
2776,36,Australia,Mobile,Affiliate,2023-12-15
2777,28,Australia,Mobile,Organic,2023-09-15
2778,37,Australia,Tablet,Facebook Ads,2023-02-21
2779,49,India,Desktop,Affiliate,2023-08-20
2780,60,UK,Desktop,Facebook Ads,2023-05-12
2781,18,Australia,Desktop,Facebook Ads,2023-08-23
2782,39,Germany,Tablet,Affiliate,2023-12-30
2783,25,USA,Tablet,Affiliate,2023-09-05
2784,19,Singapore,Desktop,Google Ads,2023-11-24
2785,27,USA,Desktop,Organic,2023-12-04
2786,54,India,Tablet,Referral,2023-05-06
2787,31,India,Mobile,Google Ads,2023-07-04
2788,58,Thailand,Desktop,Affiliate,2023-07-13
2789,51,Singapore,Desktop,Facebook Ads,2023-08-19
2790,43,Germany,Desktop,Facebook Ads,2023-06-19
2791,30,Thailand,Tablet,Affiliate,2023-06-08
2792,39,Australia,Tablet,Organic,2023-12-26
2793,47,Germany,Desktop,Facebook Ads,2023-08-10
2794,18,UK,Tablet,Google Ads,2023-02-26
2795,27,Germany,Desktop,Affiliate,2023-08-27
2796,60,Singapore,Desktop,Referral,2023-10-13
2797,22,Australia,Desktop,Organic,2023-05-28
2798,20,Singapore,Desktop,Affiliate,2023-08-21
2799,21,UK,Desktop,Organic,2023-03-05
2800,40,India,Mobile,Organic,2023-08-09
2801,26,USA,Desktop,Affiliate,2023-05-09
2802,53,Singapore,Mobile,Facebook Ads,2023-12-07
2803,30,UK,Tablet,Organic,2023-03-15
2804,32,Thailand,Desktop,Facebook Ads,2023-05-29
2805,58,UK,Desktop,Referral,2023-05-08
2806,34,USA,Tablet,Facebook Ads,2023-02-20
2807,54,UK,Tablet,Facebook Ads,2023-03-30
2808,26,India,Mobile,Facebook Ads,2023-10-24
2809,44,Germany,Mobile,Facebook Ads,2023-03-11
2810,23,USA,Tablet,Referral,2023-06-06
2811,29,UK,Desktop,Organic,2023-10-07
2812,51,UK,Tablet,Facebook Ads,2023-03-12
2813,40,UK,Desktop,Referral,2023-09-15
2814,44,UK,Desktop,Organic,2023-08-27
2815,19,Australia,Desktop,Organic,2023-10-14
2816,57,USA,Mobile,Affiliate,2023-03-13
2817,41,Singapore,Tablet,Affiliate,2023-09-20
2818,36,Thailand,Desktop,Google Ads,2023-10-17
2819,60,Thailand,Desktop,Affiliate,2023-07-26
2820,21,Thailand,Mobile,Facebook Ads,2023-08-24
2821,24,USA,Tablet,Organic,2023-11-29
2822,54,UK,Tablet,Facebook Ads,2023-05-29
2823,25,India,Tablet,Affiliate,2023-02-01
2824,31,Germany,Mobile,Affiliate,2023-01-28
2825,26,Singapore,Tablet,Google Ads,2023-09-11
2826,58,USA,Tablet,Organic,2023-06-04
2827,57,India,Mobile,Organic,2023-09-06
2828,18,Singapore,Tablet,Organic,2023-02-04
2829,24,Singapore,Mobile,Organic,2023-09-24
2830,19,Australia,Tablet,Referral,2023-08-31
2831,21,Thailand,Desktop,Referral,2023-07-20
2832,29,Australia,Mobile,Affiliate,2023-09-05
2833,57,India,Desktop,Affiliate,2023-05-14
2834,45,Singapore,Tablet,Organic,2023-03-05
2835,27,Australia,Tablet,Google Ads,2023-04-05
2836,50,India,Tablet,Affiliate,2023-03-29
2837,48,UK,Desktop,Facebook Ads,2023-04-13
2838,24,Germany,Desktop,Facebook Ads,2023-12-08
2839,35,UK,Desktop,Organic,2023-12-08
2840,44,Australia,Desktop,Google Ads,2023-08-26
2841,36,UK,Mobile,Affiliate,2023-01-15
2842,18,Germany,Desktop,Organic,2023-07-19
2843,59,India,Tablet,Referral,2023-11-27
2844,40,Singapore,Desktop,Referral,2023-01-22
2845,18,Singapore,Desktop,Affiliate,2023-05-22
2846,31,USA,Tablet,Affiliate,2023-09-15
2847,50,Thailand,Mobile,Google Ads,2023-07-19
2848,59,India,Tablet,Facebook Ads,2023-06-30
2849,26,USA,Tablet,Facebook Ads,2023-08-24
2850,22,Australia,Tablet,Referral,2023-07-21
2851,48,Germany,Tablet,Google Ads,2023-07-12
2852,50,Australia,Tablet,Affiliate,2023-10-22
2853,26,India,Desktop,Affiliate,2023-05-13
2854,40,Germany,Tablet,Referral,2023-10-25
2855,20,Thailand,Tablet,Google Ads,2023-02-04
2856,24,India,Mobile,Referral,2023-04-29
2857,48,USA,Mobile,Google Ads,2023-12-14
2858,29,India,Desktop,Referral,2023-02-23
2859,21,Germany,Desktop,Organic,2023-02-02
2860,22,UK,Desktop,Affiliate,2023-01-20
2861,19,Singapore,Desktop,Organic,2023-11-20
2862,46,UK,Mobile,Affiliate,2023-12-24
2863,30,Singapore,Desktop,Referral,2023-10-12
2864,36,Singapore,Mobile,Google Ads,2023-08-13
2865,51,Australia,Mobile,Organic,2023-08-11
2866,19,India,Tablet,Organic,2023-10-26
2867,20,Australia,Mobile,Organic,2023-04-15
2868,44,Germany,Tablet,Organic,2023-07-04
2869,29,India,Tablet,Affiliate,2023-06-24
2870,30,Australia,Mobile,Affiliate,2023-09-12
2871,50,USA,Desktop,Affiliate,2023-08-31
2872,26,Australia,Mobile,Referral,2023-10-14
2873,58,UK,Mobile,Affiliate,2023-08-07
2874,26,Australia,Tablet,Facebook Ads,2023-02-10
2875,25,UK,Mobile,Organic,2023-02-21
2876,52,USA,Mobile,Google Ads,2023-11-04
2877,34,UK,Tablet,Facebook Ads,2023-05-29
2878,28,USA,Mobile,Affiliate,2023-02-04
2879,33,Australia,Tablet,Affiliate,2023-10-22
2880,37,UK,Tablet,Organic,2023-09-14
2881,25,Germany,Desktop,Facebook Ads,2023-10-07
2882,19,Thailand,Desktop,Referral,2023-12-01
2883,30,USA,Mobile,Google Ads,2023-05-14
2884,53,Australia,Tablet,Facebook Ads,2023-04-15
2885,21,Singapore,Desktop,Organic,2023-12-06
2886,57,India,Mobile,Facebook Ads,2023-10-16
2887,44,Germany,Tablet,Affiliate,2023-02-06
2888,53,UK,Mobile,Facebook Ads,2023-02-11
2889,24,Thailand,Desktop,Affiliate,2023-01-22
2890,59,USA,Desktop,Referral,2023-04-26
2891,32,Thailand,Mobile,Organic,2023-06-05
2892,52,Germany,Desktop,Organic,2023-04-11
2893,48,Thailand,Desktop,Referral,2023-10-10
2894,26,UK,Tablet,Referral,2023-12-23
2895,26,Thailand,Desktop,Organic,2023-10-09
2896,41,USA,Mobile,Facebook Ads,2023-11-12
2897,21,Singapore,Mobile,Organic,2023-08-12
2898,18,Singapore,Desktop,Affiliate,2023-10-29
2899,20,Australia,Mobile,Google Ads,2023-10-18
2900,22,Thailand,Mobile,Referral,2023-01-30
2901,36,Thailand,Desktop,Facebook Ads,2023-04-03
2902,59,Singapore,Desktop,Google Ads,2023-11-05
2903,43,UK,Tablet,Organic,2023-11-07
2904,22,Thailand,Desktop,Affiliate,2023-12-03
2905,49,India,Tablet,Facebook Ads,2023-04-16
2906,46,India,Desktop,Facebook Ads,2023-04-23
2907,36,Australia,Tablet,Google Ads,2023-10-10
2908,35,USA,Tablet,Affiliate,2023-09-27
2909,24,Thailand,Desktop,Referral,2023-09-15
2910,57,UK,Desktop,Organic,2023-12-28
2911,26,Australia,Tablet,Google Ads,2023-04-15
2912,53,Singapore,Mobile,Facebook Ads,2023-06-06
2913,20,Singapore,Tablet,Referral,2023-03-14
2914,47,Thailand,Mobile,Referral,2023-11-29
2915,35,USA,Tablet,Referral,2023-01-18
2916,23,Thailand,Desktop,Affiliate,2023-06-03
2917,49,Thailand,Desktop,Referral,2023-07-16
2918,20,Singapore,Mobile,Referral,2023-08-16
2919,60,UK,Tablet,Organic,2023-04-05
2920,37,Thailand,Tablet,Facebook Ads,2023-12-05
2921,56,Australia,Desktop,Facebook Ads,2023-01-14
2922,31,Australia,Mobile,Facebook Ads,2023-10-30
2923,45,Australia,Desktop,Organic,2023-11-15
2924,53,UK,Tablet,Facebook Ads,2023-02-25
2925,47,UK,Tablet,Affiliate,2023-10-01
2926,34,Singapore,Desktop,Referral,2023-09-23
2927,26,Thailand,Desktop,Facebook Ads,2023-05-02
2928,33,Australia,Tablet,Facebook Ads,2023-02-13
2929,54,UK,Mobile,Affiliate,2023-06-22
2930,41,USA,Tablet,Facebook Ads,2023-05-21
2931,56,Thailand,Mobile,Facebook Ads,2023-12-01
2932,60,USA,Desktop,Google Ads,2023-10-19
2933,47,Thailand,Desktop,Organic,2023-08-16
2934,20,USA,Desktop,Affiliate,2023-08-27
2935,44,Thailand,Tablet,Organic,2023-04-22
2936,57,Germany,Desktop,Organic,2023-05-22
2937,29,USA,Desktop,Facebook Ads,2023-08-14
2938,26,Singapore,Tablet,Google Ads,2023-09-11
2939,57,India,Mobile,Google Ads,2023-03-17
2940,59,Thailand,Mobile,Affiliate,2023-02-28
2941,55,USA,Mobile,Affiliate,2023-08-14
2942,21,India,Desktop,Facebook Ads,2023-04-27
2943,40,Germany,Tablet,Organic,2023-01-09
2944,33,USA,Mobile,Organic,2023-11-04
2945,46,Thailand,Tablet,Organic,2023-09-17
2946,31,USA,Tablet,Facebook Ads,2023-05-02
2947,44,Thailand,Tablet,Referral,2023-12-15
2948,27,Thailand,Desktop,Affiliate,2023-05-25
2949,39,UK,Tablet,Facebook Ads,2023-07-04
2950,36,Germany,Mobile,Google Ads,2023-08-29
2951,20,USA,Mobile,Affiliate,2023-07-08
2952,24,Germany,Mobile,Facebook Ads,2023-01-14
2953,50,Australia,Tablet,Facebook Ads,2023-09-19
2954,42,Australia,Tablet,Organic,2023-04-21
2955,27,UK,Tablet,Organic,2023-12-03
2956,32,Germany,Tablet,Affiliate,2023-02-09
2957,53,India,Desktop,Affiliate,2023-11-19
2958,51,Australia,Mobile,Affiliate,2023-03-04
2959,60,Germany,Tablet,Referral,2023-08-30
2960,35,Singapore,Tablet,Facebook Ads,2023-06-12
2961,39,Singapore,Desktop,Google Ads,2023-05-05
2962,38,India,Mobile,Google Ads,2023-08-22
2963,44,USA,Mobile,Facebook Ads,2023-08-16
2964,50,Thailand,Desktop,Referral,2023-10-14
2965,32,UK,Desktop,Google Ads,2023-11-06
2966,26,Germany,Mobile,Referral,2023-10-19
2967,55,India,Mobile,Affiliate,2023-12-12
2968,36,USA,Desktop,Organic,2023-05-14
2969,44,UK,Tablet,Google Ads,2023-02-11
2970,49,India,Mobile,Google Ads,2023-10-22
2971,18,Singapore,Mobile,Referral,2023-08-21
2972,53,India,Desktop,Organic,2023-05-15
2973,20,Australia,Desktop,Organic,2023-03-06
2974,28,Thailand,Mobile,Affiliate,2023-12-20
2975,42,UK,Desktop,Google Ads,2023-09-29
2976,53,Singapore,Tablet,Facebook Ads,2023-07-25
2977,39,Australia,Desktop,Affiliate,2023-03-02
2978,57,Thailand,Tablet,Organic,2023-11-08
2979,40,UK,Desktop,Referral,2023-02-07
2980,36,Australia,Desktop,Google Ads,2023-08-12
2981,55,Australia,Tablet,Organic,2023-04-04
2982,18,Germany,Tablet,Facebook Ads,2023-03-19
2983,59,UK,Desktop,Facebook Ads,2023-12-12
2984,29,Germany,Tablet,Affiliate,2023-08-13
2985,24,Singapore,Desktop,Referral,2023-05-24
2986,21,Germany,Tablet,Affiliate,2023-06-24
2987,50,Australia,Desktop,Facebook Ads,2023-10-24
2988,42,USA,Mobile,Google Ads,2023-06-15
2989,31,UK,Tablet,Facebook Ads,2023-01-22
2990,57,USA,Mobile,Facebook Ads,2023-10-22
2991,28,Thailand,Desktop,Facebook Ads,2023-05-26
2992,46,Singapore,Mobile,Facebook Ads,2023-09-07
2993,56,Australia,Mobile,Google Ads,2023-05-13
2994,35,Singapore,Mobile,Google Ads,2023-12-08
2995,50,Australia,Mobile,Organic,2023-10-10
2996,20,Germany,Tablet,Google Ads,2023-11-03
2997,49,Australia,Mobile,Facebook Ads,2023-01-04
2998,36,Germany,Desktop,Referral,2023-04-15
2999,26,Australia,Desktop,Facebook Ads,2023-09-24
3000,25,UK,Desktop,Referral,2023-02-26
